output_path,true_label_name,nearest_wrong_class_name,plain_prompt,suffixed_prompt,source_a_image_path,source_b_image_path,source_a_sample_id,source_b_sample_id,source_a_margin,source_b_margin,Margin Difference,circle_lambda,theta,seed,num_inference_steps,guidance_scale,split_ratio,batch_size,latent_noise_std,image_read_ok,read_error,pred_label_name,pred_label_idx,pred_prob,true_prob,confidence_decision,feature_distance,feature_suspect_threshold,feature_reject_threshold,feature_decision,decision,reject_reasons,suspect_reasons,resolved_output_path
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0034.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0024710.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0024925.jpg,ISIC_0024710,ISIC_0024925,-0.100092173,-0.120426893,0.020334721,3.600577022656329,1.5605427026748655,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0034.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0035.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0030158.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027294.jpg,ISIC_0030158,ISIC_0027294,0.1506812572479248,0.0116270780563354,0.139054179,2.784911414319054,1.520918607711792,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0035.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0036.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026765.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026327.jpg,ISIC_0026765,ISIC_0026327,0.2073043584823608,0.0399073958396911,0.167396963,0.465365239670234,1.5571906566619873,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0036.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0037.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029371.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027294.jpg,ISIC_0029371,ISIC_0027294,-0.045683265,0.0116270780563354,0.057310343,2.973279665144377,1.5654288530349731,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0037.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0038.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0024517.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025319.jpg,ISIC_0024517,ISIC_0025319,-0.037474215,0.0815405249595642,0.11901474,0.0103199375903376,1.5638078451156616,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0038.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0039.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029043.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032356.jpg,ISIC_0029043,ISIC_0032356,0.0253339409828186,0.123156726360321,0.097822785,3.469495140450911,1.5550683736801147,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999996423721313,0.9999996423721313,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0039.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0040.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026100.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029567.jpg,ISIC_0026100,ISIC_0029567,0.1488124132156372,0.0811739563941955,0.067638457,0.05048059822911,1.5294636487960815,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0040.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0041.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026132.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029567.jpg,ISIC_0026132,ISIC_0029567,-0.0213269,0.0811739563941955,0.102500856,0.1834709456978931,1.5746933221817017,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999995231628418,0.9999995231628418,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0041.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0042.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026981.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026927.jpg,ISIC_0026981,ISIC_0026927,0.0609974265098571,0.0063186883926391,0.054678738,1.445846201168692,1.5817254781723022,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0042.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0043.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0030158.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029043.jpg,ISIC_0030158,ISIC_0029043,0.1506812572479248,0.0253339409828186,0.125347316,3.7323272850044127,1.5491551160812378,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0043.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0044.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029462.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032014.jpg,ISIC_0029462,ISIC_0032014,0.1659523248672485,0.1522223949432373,0.01372993,0.71049569200267,1.5826200246810913,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999827146530151,0.9999827146530151,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0044.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0045.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0030825.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0024710.jpg,ISIC_0030825,ISIC_0024710,0.1497039198875427,-0.100092173,0.249796093,3.7724301560798654,1.5995014905929563,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0045.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0046.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0031119.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026100.jpg,ISIC_0031119,ISIC_0026100,0.1431421637535095,0.1488124132156372,0.005670249,0.1414064939572709,1.5713273286819458,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0046.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0047.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026132.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029860.jpg,ISIC_0026132,ISIC_0029860,-0.0213269,0.139904499053955,0.161231399,3.261805068476998,1.5470340251922607,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0047.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0048.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026178.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033869.jpg,ISIC_0026178,ISIC_0033869,0.1864398717880249,0.0143100619316101,0.17212981,2.894610582531824,1.5498889684677124,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0048.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0049.png,AKIEC,BCC,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026132.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032356.jpg,ISIC_0026132,ISIC_0032356,-0.0213269,0.123156726360321,0.144483626,2.5733726080286843,1.6009750366210938,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.999970555305481,0.999970555305481,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BCC_0049.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0000.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029549.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025831.jpg,ISIC_0029549,ISIC_0025831,0.0713007450103759,0.0390840172767639,0.032216728,0.9013606844528044,1.5650464296340942,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999963045120239,0.9999963045120239,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0000.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0001.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027829.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033151.jpg,ISIC_0027829,ISIC_0033151,0.1515987515449524,0.1745763421058654,0.022977591,0.9987839212435236,1.5617828369140625,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0001.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0002.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025605.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0031421.jpg,ISIC_0025605,ISIC_0031421,0.1126009821891784,0.0170081853866577,0.095592797,3.662937489382605,1.5710028409957886,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0002.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0003.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025029.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033550.jpg,ISIC_0025029,ISIC_0033550,0.173271358013153,0.0520735383033752,0.12119782,1.2648769948080612,1.5892547369003296,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9998451471328735,0.9998451471328735,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0003.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0004.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0031431.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029141.jpg,ISIC_0031431,ISIC_0029141,0.1976091265678405,-0.16734457,0.364953697,3.3546389659534106,1.5470792055130005,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0004.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0005.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0031421.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0031430.jpg,ISIC_0031421,ISIC_0031430,0.0170081853866577,-0.17981571,0.196823895,2.2880352610761974,1.56949782371521,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0005.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0006.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033550.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0030586.jpg,ISIC_0033550,ISIC_0030586,0.0520735383033752,0.0763680934906005,0.024294555,0.4696235099131705,1.597488522529602,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0006.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0007.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025831.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0030387.jpg,ISIC_0025831,ISIC_0030387,0.0390840172767639,-0.153492928,0.192576945,2.688292130780642,1.5737241506576538,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999959468841553,0.9999959468841553,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0007.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0008.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029059.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033295.jpg,ISIC_0029059,ISIC_0033295,0.0154550671577453,0.1173486709594726,0.101893604,0.2115518774989994,1.5643863677978516,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0008.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0009.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0030076.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033550.jpg,ISIC_0030076,ISIC_0033550,0.1834827065467834,0.0520735383033752,0.131409168,0.889922840287308,1.575769305229187,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999995231628418,0.9999995231628418,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0009.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0010.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029059.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025089.jpg,ISIC_0029059,ISIC_0025089,0.0154550671577453,0.1562238931655883,0.140768826,2.0657785545163594,1.568756937980652,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0010.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0011.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027700.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0030586.jpg,ISIC_0027700,ISIC_0030586,0.0943682193756103,0.0763680934906005,0.018000126,0.1860397254647716,1.5511627197265625,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0011.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0012.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025089.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026362.jpg,ISIC_0025089,ISIC_0026362,0.1562238931655883,0.0886078476905822,0.067616045,1.6016531533176752,1.5728031396865845,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0012.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0013.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032154.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025637.jpg,ISIC_0032154,ISIC_0025637,-0.031463444,0.0323743820190429,0.063837826,3.505976764817169,1.57168710231781,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0013.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0014.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026040.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0028730.jpg,ISIC_0026040,ISIC_0028730,-0.039289236,0.0292937755584716,0.068583012,3.4592738984543785,1.5730009078979492,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0014.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0015.png,AKIEC,BKL,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,a dermoscopic image of actinic keratosis or intraepithelial carcinoma,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025331.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0025605.jpg,ISIC_0025331,ISIC_0025605,0.188069462776184,0.1126009821891784,0.075468481,3.0620168308214875,1.5872598886489868,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1,keep,,,,not_used,keep,,,experiments\sd_lora_ici_outputs\AKIEC\AKIEC_near_BKL_0015.png
